,url,_id
49,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/05/23/ATL08_20200523025214_08790708_005_01.h5,1590202334
50,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/06/16/ATL08_20200616134225_12520714_005_01.h5,1592314945
51,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/06/17/ATL08_20200617013633_12600708_005_01.h5,1592357793
52,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/06/20/ATL08_20200620133406_13130714_005_01.h5,1592660046
53,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/06/21/ATL08_20200621012814_13210708_005_01.h5,1592702894
54,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/07/16/ATL08_20200716001237_03150808_005_01.h5,1594858357
55,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/07/19/ATL08_20200719121010_03680814_005_01.h5,1595160610
56,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/07/20/ATL08_20200720000418_03760808_005_01.h5,1595203458
57,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/07/23/ATL08_20200723120150_04290814_005_01.h5,1595505710
58,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/08/17/ATL08_20200817104611_08100814_005_01.h5,1597661171
59,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/08/17/ATL08_20200817224019_08180808_005_01.h5,1597704019
60,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/08/21/ATL08_20200821103751_08710814_005_01.h5,1598006271
61,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/08/21/ATL08_20200821223159_08790808_005_01.h5,1598049119
62,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/08/21/ATL08_20200821223901_08790809_005_01.h5,1598049541
63,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/09/15/ATL08_20200915211621_12600808_005_01.h5,1600204581
64,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/09/15/ATL08_20200915224337_12610807_005_01.h5,1600209817
65,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/09/19/ATL08_20200919091354_13130814_005_01.h5,1600506834
66,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/09/19/ATL08_20200919210802_13210808_005_01.h5,1600549682
67,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/10/18/ATL08_20201018074955_03680914_005_01.h5,1603007395
68,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/10/18/ATL08_20201018194403_03760908_005_01.h5,1603050243
69,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/11/16/ATL08_20201116182008_08180908_005_01.h5,1605550808
70,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/11/20/ATL08_20201120181149_08790908_005_01.h5,1605895909
71,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/11/20/ATL08_20201120181851_08790909_005_01.h5,1605896331
72,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/12/15/ATL08_20201215165613_12600908_005_01.h5,1608051373
73,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/12/15/ATL08_20201215170316_12600909_005_01.h5,1608051796
74,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2020/12/19/ATL08_20201219045345_13130914_005_01.h5,1608353625
75,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/01/13/ATL08_20210113153217_03151008_005_01.h5,1610551937
76,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/01/17/ATL08_20210117152354_03761008_005_01.h5,1610897034
77,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/02/15/ATL08_20210215140001_08181008_005_01.h5,1613397601
78,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/02/19/ATL08_20210219015734_08711014_005_01.h5,1613699854
79,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/04/18/ATL08_20210418110349_03761108_005_01.h5,1618743829
80,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/04/21/ATL08_20210421225520_04291113_005_01.h5,1619045720
81,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/04/21/ATL08_20210421230122_04291114_005_01.h5,1619046082
82,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/05/20/ATL08_20210520213725_08711114_005_01.h5,1621546645
83,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/05/21/ATL08_20210521093133_08791108_005_01.h5,1621589493
84,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/05/21/ATL08_20210521093836_08791109_005_01.h5,1621589916
85,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/06/14/ATL08_20210614201546_12521113_005_01.h5,1623701746
86,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/06/14/ATL08_20210614202148_12521114_005_01.h5,1623702108
87,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/06/15/ATL08_20210615081556_12601108_005_01.h5,1623744956
88,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/06/18/ATL08_20210618201327_13131114_005_01.h5,1624047207
89,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/06/19/ATL08_20210619080735_13211108_005_01.h5,1624090055
90,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/07/14/ATL08_20210714065159_03151208_005_01.h5,1626245519
91,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/07/14/ATL08_20210714065902_03151209_005_01.h5,1626245942
92,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/07/17/ATL08_20210717184933_03681214_005_01.h5,1626547773
93,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/07/18/ATL08_20210718064341_03761208_005_01.h5,1626590621
94,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/07/21/ATL08_20210721183510_04291213_005_01.h5,1626892510
95,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/07/21/ATL08_20210721184112_04291214_005_01.h5,1626892872
96,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/08/15/ATL08_20210815172538_08101214_005_01.h5,1629048338
97,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/08/16/ATL08_20210816051946_08181208_005_01.h5,1629091186
98,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/08/19/ATL08_20210819171719_08711214_005_01.h5,1629393439
99,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/08/20/ATL08_20210820051127_08791208_005_01.h5,1629436287
100,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/08/20/ATL08_20210820051830_08791209_005_01.h5,1629436710
101,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/09/14/ATL08_20210914035551_12601208_005_01.h5,1631591751
102,https://data.nsidc.earthdatacloud.nasa.gov/nsidc-cumulus-prod-protected/ATLAS/ATL08/005/2021/09/17/ATL08_20210917155324_13131214_005_01.h5,1631894004
